author,comment,likes
@semskii,"14.06 ada yang lewat gasih di belakang , cepet bgt tapi",0
@sridianrenikus4260,Bang fadi bnyak peningkatan. Kerenn,0
@abimanyuputra6703,keren,0
@hlsafbrynty,keren bgt cuyyy otw berlangganan di apk nya nih🫶🏻,0
@arissasikarani1643,"Kak, chapter 3 nya baru bgt nonton sebagian. Tapi udah gabs ditonton lagi karena chapter 4 nya udah muncul, gabs disearch juga😢 mana baru langganan😢😢😢",0
@mutyyaya2886,Enak juga jadi Setan bisa ikut ke America 😅😅😅 Gadis Ki Bardu aje semasa hidupnye kaga pernah tuh keAmerica beruntung juga Lu berdua jadi setan Iri aku mah sama setan😂😂 Mbaaa mo ikuttt,0
@nybacil,"<a href=""https://www.youtube.com/watch?v=2u5ILxoxAvA&amp;t=1364"">22:44</a> Kaki kiri tbtb pegel , mual 😑 Dahlah",0
@Myoongieyaa,Ngumpulin uang dulu buat beli konten dms yg diLA,0
@Nirmallasari10,Terimakasih DMS ❤❤ 😌,0
@sahabatselamanya-oy4vx,SUMPAAAAHHHHHHHHH KEREN BNGTTTTT MAU NANGIIIISSSSSSSS😭😭😭😭😭🍅🍅🍅🍅❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0
@mindyarty3888,Sumpah ini keren bngt❤❤❤,0
@bellasylviafa4914,mau berlangganan aplikasi DMS+ tp annabelle chapter 1-3 nya nggak ada ? bantu jwb 🥲,0
@kansasulya5136,Kalo boleh tau lanjutan ya liat dimna ya,0
@Jennyhang418,Gmn sih cara download dms,0
@颖葵02,Hallo kak sara dan tim <br>semoga komenku ke baca <br>Mau berlangganan di dms+ tp anabell yg chapter 1-3 udah ngga ada. Dr bnyak komentar aplikasi emng ngeluh soal episode awal yg segera dihapus ketika episode baru muncul<br>Pdhal mau berlangganan buat nonton tp ngga jd 😂,1
@racunshopee119,buka youtube pertama yang muncul ini di youtubeku😮,0
@winnersembiring2286,"Horor berkelas bukan kaleng2, semangat terus ❤",26
@Fathin.Hijrah,Cara nonton di apk berlangganan itu gimana sihh. Dari kemarin pengen nanya lupa terus.,0
@miliyannn,"Suara nyaa emang bener sosok yg masukin anak kecil yg ada di film, sosok Evil, Demon, se ngeri ini, se extreme ini Mbak Sara sama teamnya bener-bener keren, karena ini penulusuran paling ngeriiiii!!!",0
@syawalmhmdsyawaludn4238,trenndinggggggggggggggggg,0
@PoolBrillian,Keran,0
@nikenafehar,Nonton dms dari 3jt subsribers skrg udh 10jt++❤️ masyaallah,1
@nurulaini8417,siapa yg setuju naikin gaji editornya 😂☝🏻 keren bgt anjirr sekelas video yt aja keren begini..,0
@aulifyahaem,emg real kah ko gapake bahasa inggris sama sekali,1
@auliarustam1830,Wktu tahun lalu vid nya yg kpan guys?,0
@agusariyantooo,Ayo trending,0
@aulifyahaem,emg ini real?,0
@aigaming2118,bang kalau mau nonton awal &quot; nelusur &quot; pie aku baru ngikutin 🙏😊,0
@nur_ayu02,Ketinggalan 😢,0
@JihanSempok,Colab sama riana mbak pasti serem,0
@maharaniiswanda8655,"versi full nya nyaiii, kita semua nunggu🥺🥺🥺🥺",1
@ikbalmaulana5526,Terusan nya mna lagi,0
@ernawati-ie6ef,Maap mbk kok tiba² aku liat ada banyak mata merah ya?? <br>Bener gk sih mbk🙏🏻🙏🏻,0
@hendibop5338,Seru banggettt,0
@aditubaidillah7077,"Sumpah suka bngttt sama konten annabela, kerennn bngtt sih nuansa seremnya kuat bntttt",0
@AndriLaksono-h4b,Ramein yok biar trending,0
@MilaMuttaqiena,"Kamera nya juga beda ya, jernih lebih bagus. Aku ngikutin yt dari 2019an. Tapi jujur blm ngikut DMS+. Dari jaman gadis - sdh ada anak, kadang repot klo mlm kelelahan, kadang ga gercep nonton, tapi hari berikutnya aku nonton DMS via yt. Next pengen liat DMS+ si",0
@Rizaljayakolisoh,Keren banget terniat asli baru ini mantaappp,0
@bukinansdkyahya4542,"&quot;ga lucu sihh, kan uda tau itu ghost&quot; nyai jgn galak2 dong, kasian bg fad <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",0
@addoy99,Ini bisa ga si kalo nonton chapter 123 kok udah gada yak,0
@abangiko7976,Waktu mba kameramen  sama mba sarah jalan  dia bilang hantunya  beda kwarganegaraan di bule kita indo gw ngakak<br>Kira kira pke pasport jg ga mba klo hantu indo ke sana,0
@delmirasolossa6389,Lanjut kak❤❤❤,0
@ndarularasatii8819,Kl mau liat yang dms plus yg tahun lalu sama yang tahun ini dimana yaa,0
@Intaan_,Makasi banyak tim DMS. Keren banget si ini mah. Perjuangannya ga main2. Disini ditontonin bgt gmn perjuangan tim bisa sampe sana😭👍 Ayoo trendingin gais bentuk hargain usaha mba Sarah dan tim. Semoga makin sukses DMS ke depannya🎉🎉🩷,7
@Herueddi07,Kira2 bisa gak yaa subscriber di ajak dalam ngonten beginian.. sumpah saya penasaran banget dalam situasi begini itu rasa nya seperti apa. Coba deh kak. Mampir ke balikpapan dan coba telusuri rumah pembantaian Balikpapan Kalimantan Timur 🙏🙏,0
@kusumaningayunawangwulan5549,upload d yt aja dong yg di dms+  pasti trending penasaran bgt 😭,0
@elokfaiqoh4732,Terimakasih DMS❤❤❤❤ like like like... Love you team DMS nyai dan om demian❤❤,0
@liaamandasiswoyo9146,Demi apa di tayangin di youtube🎉❤,1
@dajengchannel,Lioonnn....hahahhaah,0
@lilybububu,"Ayo guys, trendingkan guys, DMS nganterin Danny pulang, kita nganterin DMS trending guys",0
@christiaelita6002,gas biar trending 1 geees,0
@Dhikuardyofficial3850,@DemianAditya pak dem. Journey to annabelle itu tayannga setiap hari selasa jam berapa ya pak dem?,0
@wildanuraini6675,Chapter 1 sama 2 emg tidak di simpan di dms+ ya ? Gimaana cara nontonnya lagi🥲,0
@Suryo1960,"Nambahin, dimenit 10.30 , rambut mbak sara kekibas sendiri pas lagi &quot;dipegang&quot; dan lampu berubah merah sendiri",0
@faraditaap,Wahh kerenn 19 di trending!,0
@anaKurniawati-s2g,Boleh gak kak kalo di YouTube ditayangin juga<br>Saya masuk dmsplus gak bisa trus😢,0
@dimasdwisaputra506,Nah gitu dong share youtube,0
@bang3wwbo398,"Nyaaiii aku nangis liat Chapter 3 paling sedih .. <br>apakah si Jessy sudah bahagia apa si Denny sudah menerima penuh itu Ibu nya 😭😭😭😭😭😭😭😭😭😭",0
@zuniprehatin7522,pliss udah nyobaa dn nyari tau cara log ke dms+tapi ttp aja gbisa masuk yg tau gmn tlong ksh tau dong😭,0
@susiaura260,"Hidungnya mb Sarah serasa beda ya , .. Kayak bule",0
@zathreemaysa,"Udah lama aku ga mampir lagi kesini, makin keren aja nih kak Sara",0
@amaliyaa811,gasss trending 1,0
@sitiazkiabalqis2182,Telat bgt baru nonton baru ada kuota😢😢,0
@fikaans,berasa nonton holiwud,0
@Far_5431,"Seruuu,, Beda dong dari Dms plus",0
@mhilamila3378,Keren Keren....,0
@riana-tv5ql,gadis kuntilanak yg udah go international yah 😁,0
@aldadianseptianingrum9176,Akhirnya,0
@fadliyahmufakkirah8358,Ahh kerennn bangetttt,0
@renaareniiofficial3705,"Untuk kami yg cinta bgt sma dms tpi bkn kalangan yg bnyak uang, tlong dong tyangin d youtube aj kak 🥺🥺🥺",0
@gann4424,"kereenn bgtttt sihh ❤️‍🔥, gix go international ✨❤️",0
@Fckingvillain,Disana ada pocong or kunti kah?,0
@zulaikasyabania-sd3fl,ini nonton fullnya dimana ya??,0
@bulanfb7787,Love tomat bgt udh di tayangin ini thank you nyai Dan yg lainnya❤🍅,0
@canceeer97,"iiiiiii seru bangettttttttttt, smoga ada lanjutannya lagi",0
@likaagustian3044,"Episode yg paling aku tunggu tunggu,, haaa seram bgt tpi penasaran ,, udh tau penakut tpi penasaran ku lebih akut😭😭",0
@mariaria5647,keren banget aku pingin liat ki bardu sepertinya Dia penyangyang,0
@oonwahono7154,Emang boleh sekeren ini 😢smpe kluarnegri.. Sukses slalu shat slalu kami mnyayangi kalian❤,3
@nadyamelaniputri2716,Masuk trending 14 wiiih,0
@desmondachristie,"cara nonton chapter 1 dan 2 nya gmn ya, aku sudah berlangganan tapi cuma bisa nntn chapter 3",0
@siskagozali171,"Well..ngk masuk akal ngapain landing di LA, trus drive ke SF? itu sekitar 6-7 jam nyetir di Highway dengan speed 100km/jam 🙄 🤔di SF sendiri kan ada International airport lho.. Ini beneran ke LA trus ke SF ngak? apa cuma setting2 an wkwkwkwkkw",0
@dyahprajna6895,Yang ditunggu,0
@SusiLaw-qi6qq,ini di app apa ya mau nonton dong,0
@katherinaclaire7200,Hari ini tayang chap 4 kan min ?,0
@khieyojounimayu5223,Nama apliksinya apa.. please.. pengen nonton yg dAmerica,0
@octaviabakri4597,"Lagi horor² mala , &quot;IM LION&quot; 😂😂😂",0
@imasputri9823,Siapa yg naro bawang wwoee😭,0
@desyandriyani9937,Ki bardu itu manusia atau arwah yg menjaga nyai atau gimana? Tolong bantu jawab dong,0
@duanetunjung8577,Chapter 4 yg mana?? Pengen tau gmbr nya ki bardu,0
@KinantiQuenshaQuenshaa,kok gabisa bikin akun ya di aplikasi DMS+,0
@febefina896,Pengen nonton chapter 1 chapter 2 kok gabisa ya di dms +,0
@irnawati0226,Pembukaannya aja udah keren anjrottttt❤😮,1
@srimulianingsih3899,"Apalah daya, aku yg cuma bisa download DMS+ tapi ga ada modal untuk berlangganan 😢, tapi tetap bersyukur Alhamdulillah bisa menikmati sepenggal perjalanan team ke Amerika di YouTube. Sehat selalu team DMS semoga selalu dalam lindungan Allah SWT 😇❤️U🍅",0
@nenqsani3636,lanjut dong😩,0
@melodytea5105,DMS memang gk ada lawan...Kereeennn bangeettt👍👍,0
@taniameitap,Kaya nonton film beneran coggg,0
@-MariaAgustin,Journey to annabelle chapter 1-2 udah dihapus ya? tinggal chapter 3 soalnya,0
@harismaulana8307,Seruuuuu bngett nonton iniiii🎉🎉,2
@kakris875,Mbak gadis ikut terus ya 😅,0
@kenzosamuel4487,"<a href=""https://www.youtube.com/watch?v=2u5ILxoxAvA&amp;t=1041"">17:21</a> ad yg ngomong gk sih?",0
@meliawidyaningtyas4828,Im not the only person who proud of you bang Fadfad 😍😍😍 semangat bang Fadfad,0
@RobiSurahman,Lapor trending 14 in Indonesia,0
@CindeAgustinaPurih-vh4dg,Kak boleh tanya gag total kru yg ikut semuanya ada berapa orang ya kak? Terima kasih,0
@adityadwisaputra670,Coba bareng sama tim MOP channel ke nya seru,0
@mutsaekhudin3708,Yangku tunggu _  tunggu 😊,0
@abcde3008,WAH KETINGGALAN BARU ADA PAKETANN SEDIH TAPI GAPAPA LANGSUNG CUSS NONTON DAN TRENDING WOWWWW ❤❤❤,1
@sekarwulandari5673,Yuk bisa yuk trending 1 nyai dan team❤❤,0
@elisabethyektiomi6975,kak cara nonton di DMS+ gmn aku bingung,0
@riskijuniana7219,Makasih pak dem,0
@TheChosenOneeee.,Baru nonton aja aku merasa kepala pusing dan mual gila bener banyak bgt mahluknya dan diluar yg ada tangga itu ada perempuan bule pake baju dress jamam dulu.. serem bgt,0
@Syugaa_Niw,Hanya DMS yang begini <br>DMS!!! NAIK TERUS!!!!!!!,0
@BackySikucing,Untuk langganan brapa ya harganya?,0
@sisipit1280,Gua g punya app dms+ .udah brp kli dptar gbisa .jadi g prnh nonton dms+,0
@tiaawaliah9001,waw,0
@ameeraghani7467,aku dari Malaysia.. I don&#39;t know how to see in apps,0
@azillaputri4714,"Ini kayaknya aplikasi ketiga yang harus jadi langganan, udah langganan Netflix sama disney hotstar",0
@azillaputri4714,Ayo trendingkan,0
@mbull17,Nyaii dan teamm sehattt² yaaa❤ dan makasihhhhh🎉🎉🎉,0
@febrianafina03,Trending 15 lohhh bantu up lagi yukkk🥹,0
@karinaputri4046,Keren banget udah kayak film maju terus dms,0
@elistiapandiangan4101,"mau tanya kalau berlanganan gitu, kalau chapter 2 mau keluar chapter 1 dihapus ya?",0
@muhammadhasbiyafadlapraset4833,Gua baru tau kasih tau dong urutan dari awal perjalanan nya dong,0
@viaoktaviani3123,Kerenn bgttt DMS,0
@vonkerjs8008,disana miss k nya bule ya?,0
@sftryy,"aaaaa kerenn, thank you very much pak dem udah ditayangin disini",0
@lafilleseira,"Keren bgt kak Sarah &amp; team, semoga Allah SWT selalu melindungi kalian semua dari segala bentuk keburukan dimanpun kalian berada ya. Aamiin Ya Rabb🤲🏻",0
@gbrnjim2699,"Kapan kapan bikin konten bareng Ryan Shane, rajanya demon :V",0
@Anyaaismiii,Jangan lupa like vidionyaaaa,0
@IntanVinocio-bm8nq,Episode yang paling ditunggu2 dari kemaren. Ayok gaes trendingkan.,2
@Putri-dindaed7nb,Emang boleh sekerennn ini,0
@Putri-dindaed7nb,Kerennn abisss,0
@Putri-dindaed7nb,Waaww,0
@andinoviapuspitaahmar3938,Keren,0
@ekasaputri7869,Masyallah pasti luar biasa di aplikasi dms plus nya maaf gak bisa langganan tapi sukses terus nyai team dms makasih ❤🍎🌹,0
@anggisyafriati3403,KEREN ABIZZZ sii ini 👍🏻👍🏻,0
@na_venusss8264,Buset merinding nya sampe sini,0
@na_venusss8264,Buset merinding nya sampe sini,0
@meomeomoo,"Coba kalian dengerin di menit ke <a href=""https://www.youtube.com/watch?v=2u5ILxoxAvA&amp;t=1808"">30:08</a> - <a href=""https://www.youtube.com/watch?v=2u5ILxoxAvA&amp;t=1811"">30:11</a> kaya ada suara orang nangis sesenggukan bener ga sih apa suara dari tim dms nya?",0
@Saraddicts.sidoarjo,DMS makin kesini makin kerennnn,0
@saintbetta7720,"Kenapa gak ajak bang Mongol ke Amerika ini? Kalo ada bang Mongol pasti lebih seru. Tapi jiwanya bakal terancam sih kalo ke Amerika soalnya Satanic mantau dia di Indo, kalo di Amerika kayak nyerahin diri bang Mongolnya",0
@Saraddicts.sidoarjo,Sehat selalu Nyai PaDem dan semua tim DMS,0
@Saraddicts.sidoarjo,Sukses selalu DMS,0
@Saraddicts.sidoarjo,Loppp tomattt,0
@pujawatinurlaksmip5258,Yook naik yook trendingnyaaa,0
@damayantiyantidamayanti9396,❤❤❤,0
@honeybee9996,"Jatuhnya kek, insidious ya. Keren ini",0
@yandiilfansah,Trending 14🤟,0
@viaaa1526_,Gadis aja udah ke Amerika<br>Aku kapan ya 😅😅,0
@rismantoyk8420,Yeayyyyy.,1
@inyingchua2178,caranya biar bisa nonton yg eps 1-2 gmn ya,0
@Gadisghjjjjku,Sukses selalu DMS,0
@Gadisghjjjjku,Warrbiasaaa,0
@esterarlenda6080,gimana cara nomtonnya?,0
@Mimi....__,2024 DMS NAIK LEVEL,1
@Tarisaputri-x7y,Ad lnjutanny gk sih,0
@IcaClayfor,Keten bgt dms &amp; team ! Pokoknya Sehat2 terus dmna pun berada!!,0
@pahsyamartina2391,❤❤❤❤❤❤❤,0
@feradikavernanda3755,Colab sama kisah tanah jawa Dan jurnal Risa dongggggg😢,0
@momochan5292,Bang Fad dah naik level 🎉,0
@enengsari7064,Mantap DMS,0
@SittaIrmhyn,Nonton full nya dmn kk,1
@Mimi....__,DiaryMisteriSara Naikkk terussss,1
@dyahannurmeythadewi957,"Aaaaaa sumpah keren bgttt!!! Plis bgt yg masih blg &#39;rugi ah beli di aplikasi dms+, karena isinya sama&#39; WEYY TOLONG LAH GES, ini bedaaaaa!!! Bbrp part yg sama cuma kayak jelasin alurnya aja, dan itu wajar ga sih, supaya temen2 yg disini juga sedikit banyak bisa paham rangkuman dari yg chapter 1-3 napak tilas dll, tapi selain itu ini bnr2 bedaa dan seru bgtt!!! Asli ini mah bener2 dimanjain, bonus bgt juga buat viewplus, jadi ibaratnya bisa nntn tambahan konten dengan free heheheh.. keren bgt buat semua tim dms, pak dem, mba sara, mas nunu, bang fad mantul bgt!! Sehat2 semuanyaa, makasih udh selalu manjain semua sarradicts dgn konten yg keren abisss!! Sehat selaluu, sukses selaluuuuu ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",1
@aldinarahmawati8406,Sehat selalu tim DMS,1
@Slanderthings234,Trending,0
@anggierisana875,Kak sara … I really salfok with dms+ jacket … ❤ really love it kaaaaak … ❤❤❤❤❤,0
@Mimi....__,Naikin trendingx yukk,1
@Mimi....__,Lop,0
@iamrivaldo30,HARUS TRENDING🔥,0
@ekowahyudi25,Trendingkan,1
@helenribcafriscila6580,kereeennn bangettttt😊❤❤,0
@finaaa01,Keren bgtt❤❤❤🎉🎉,0
@SyarifatulAeny-eo4bc,Bukan saya GK mau berlangganan....tapi butuhannya lagi banyak kak.....sehat selalu ya tim dms...bisa lihat sampai sini aja udah seneng,1
@chilyaaa4869,🎉🎉🎉🎉❤❤❤❤,0
@SyarifatulAeny-eo4bc,Kak sara keren banget....mkasih kak udah mau nayangin di you tube...kak pliis tanyangi lagi dong kak,2
@anzaniiianzani6275,Kak sara keren banget 😭😭😭,0
@Kiwilllllll,Terimakasih ka sarah,0
@GameBut1992,Terima kasih... Mari trendingkan,0
@adelliaeka1167,Trending yokk bisaaaa,0
@awlya.s,Klo yg indogo bisa liat jg gasi dr video ini?,1
@ftryabrsnh1109,Giliran uda ditayangin separo baru view nya sampe 1jt lebih,2
@maulidanurani3633,lopphh,0
@Dayeg1203,Gk trasa udh 4 thun gua ikut chenel ini😊,1
@AnggiRyanto14,Pengen lanjutannnnn,0
@nesticicio5701,Yg ditunggu!!!,0
@Real.indahpermata,Lagiiiiiiiii,0
@_nuri_vans7005,Ini beneran aph?,1
@mieegoyengggg,thank you,0
@jatollginsull1344,dms naik truss♥️♥️♥️♥️,0
@jatollginsull1344,sehat slalu team dms,0
@nikomangputriwsandhiyani4136,Akhirnyaaaa 😭😭😭😭😭😭😭😭😭,0
@anismaulina28,Yee akhirnya,1
@iradwi01,Cuma bisa bilang wow,1
@safaraashari1718,Nonton tayangan ini ikut ngerasain pusingnya😭,0
@muhammadnurushobach-sobee1424,-1 om hao,1
@kereaktif5851,KAMI DARI TEAM CUMAN KUAT BELI DATA INTERNET UDAH SENENG BANGET.. WALOPUN CUMAN SEBAGIAN.. TERIMAKASIH TEAM DMS..,123
@aliyakanzashafira8768,gais kl langganan skg masi bisa ntn chapter 1.2 ga sih gais,0
@ri-anne,"Salam dari malay, ahh mbak aku g punya UANG untuk beli di dms+ 😭",0
@Madagascar2905,"Jujur saya sebelumnya klo nonton DMS ga merasa mual tp kali ini mual banget smpe mau muntah, apa energi bisa keluar juga dri smartphone ?",1
@SugiartoFinny,Anjir bener lagi .. keliatan yg narik baju Nyai anak kecil😅,0
@_shyel9713,Thankyou dms!!!!,0
@omeggaotto6458,Sangarrrrrrrr👏👏,0
@kabogohjauhaing5353,Trending 1 yuuu,2
@sukmadewi1667,Akhirny yg aku tunggu² tayang jg walaupun cuman sebagian😊❤ tapi seneng banget bisa nonton sbgian cuplikannny sukses sllu DMS🎉❤❤,0
@delapuspita4491,alhamdulillah trending videonya,1
@7dream_ChaeNa,Udh download tapi utk berlangganannya langsung ga tau caranya😂😂😂 gmn mau nonton,0
@silpiameliani8418,Kereeenn pooolll❤🎉,0
@NurSuuu-l5v,kak sara nak tanya kalau dari malaysia macam mana nak tengok 😭 peminat setia hm,1
@shintaa2629,Baru bbrpa menit yang lalu lihat 8 di trending sekarang 7 semangat yukss,1
@dhinaliana_28,"Pen ntn tpi GK ad duit😢,andai aj gratis😊",0
@bercyandya649,Apalah dayaku yang penasaran tapi masih nabung buat berlangganan 😂😂,0
@ardiallfarejo3842,DMS selalu di hati😍😍😍😍😍,0
@darnikaangga886,G GO  POWER RANGER,0
@niwayankartikaseptiyanings3324,Kakk gimana cara daftar dms plus???,1
@ichyfitri,Terima kasih pak Dem dan team DMS....,0
@Lensazizzah,Kalo nonton chapter 1 2 di dms+ dimananya ya? Kok cuman ada chapter 3 :(. Ketinggalan chapter 1 2 nih :(((((. Tolong bantu jawab🙏,1
@chueiz,TRENDING#1<br>TRENDING#1<br>TRENDING#1<br>TRENDING#1<br>TRENDING#1,0
@00iix,TERIMAKASIH KAKKKK❤❤❤❤❤,0
@Mulya26,Mksih kk akhirnya di yutube sudah ada semoga kalian tambah sukses kk❤,0
@itsyoudra,Kerennn parahhhh❤🍅,0
@NanaDaime-id3jw,Di share juga di yt dong ka yg kaya di apk,1
@stywt1246,Nonton ini vibesnya kaya lg nonton annabelle😭😭😭😭,0
@indahoey4861,Harus trending pokoknya....🎉🎉🎉❤❤❤❤,2
@fynnahl,DMS luar negeri merindingnya beda cuy,1
@21muhammadrizkynaufalradia96,Kalian kerennnn ❤️,0
@chusnulnur1996,Preston castle taun kemaren ada di yutub juga ga?,1
@ratihnursaputri4954,"Terima kasih <br>KI BARDU dan GADIS semua yg melindungi nyai, bang fadi, bang Wisnu, dan pak produser.. Dan tim dms <br>Aku yg liat dari layar HP ajh kek iri banget rasa kekeluargaan dan saling menjaga antara penjaga yg terlihat dan tak terlihat..",1
@ketuthepipuspawati2509,Suksma pak dem 🙏🏻🙏🏻🙏🏻,0
@deasyindah5596,Tim yg sangat ingin nton tp buat beli paketnya belum mampu .. sangat berterimakasih dengan ini ...,0
@indra8401,Kak sara collab sama mas Joe Kal Dong,1
@Triiiiiiii-o3l,Setiap detiknya menegangkan bgttt,0
@mayanovianti4684,pengen berlangganan tp ko sy bingung caranya gmn. udah download dms plus tp masih bingung,0
@taniatarigansilangit4564,Sukses dms trending🎉🎉🎉,1
@nockyadinda361,Iklane akeehh pol😅,0
@miraspt8457,Yok trending yok🎉,0
@aliaputri7311,Sukses selalu dms❤❤,0
@govindatelajan_,Yang dimalaysia be like: gak bisa langgan...tapi mau nonton..,0
@epriey3339,tim dms aku suka liatnya,0
